codigo,codigo_distrito,codigo_concelho,codigo_freguesia,concelho,nome,extinta
160802,16,08,02,VALENÇA,BOIVÃO,false
160803,16,08,03,VALENÇA,CERDAL,false
160804,16,08,04,VALENÇA,CRISTELO COVO,true
160805,16,08,05,VALENÇA,FONTOURA,false
160806,16,08,06,VALENÇA,FRIESTAS,false
160807,16,08,07,VALENÇA,GANDRA,true
160808,16,08,08,VALENÇA,GANFEI,false
160809,16,08,09,VALENÇA,GONDOMIL,true
160810,16,08,10,VALENÇA,SANFINS,true
160811,16,08,11,VALENÇA,SÃO JULIÃO,true
160812,16,08,12,VALENÇA,S. PEDRO DA TORRE,false
160813,16,08,13,VALENÇA,SILVA,true
160814,16,08,14,VALENÇA,TAIÃO,true
160815,16,08,15,VALENÇA,VALENÇA,true
160816,16,08,16,VALENÇA,VERDOEJO,false
160817,16,08,17,VALENÇA,GANDRA E TAIÃO,false
160818,16,08,18,VALENÇA,GONDOMIL E SANFINS,false
160819,16,08,19,VALENÇA,SÃO JULIÃO E SILVA,false
160820,16,08,20,VALENÇA,"VALENÇA, CRISTELO COVO E ARÃO",false
160901,16,09,01,VIANA DO CASTELO,AFIFE,false
160902,16,09,02,VIANA DO CASTELO,ALVARÃES,false
160903,16,09,03,VIANA DO CASTELO,AMONDE,false
160904,16,09,04,VIANA DO CASTELO,VILA NOVA DE ANHA,false
160905,16,09,05,VIANA DO CASTELO,AREOSA,false
160906,16,09,06,VIANA DO CASTELO,BARROSELAS,true
160907,16,09,07,VIANA DO CASTELO,CARDIELOS,true
160908,16,09,08,VIANA DO CASTELO,CARREÇO,false
160909,16,09,09,VIANA DO CASTELO,CARVOEIRO,true
160910,16,09,10,VIANA DO CASTELO,CASTELO DO NEIVA,false
160911,16,09,11,VIANA DO CASTELO,DARQUE,false
160912,16,09,12,VIANA DO CASTELO,DEÃO,true
160913,16,09,13,VIANA DO CASTELO,DEOCRISTE,true
160914,16,09,14,VIANA DO CASTELO,FREIXIEIRO DE SOUTELO,false
160915,16,09,15,VIANA DO CASTELO,LANHESES,false
160916,16,09,16,VIANA DO CASTELO,MAZAREFES,true
160917,16,09,17,VIANA DO CASTELO,MEADELA,true
160918,16,09,18,VIANA DO CASTELO,MEIXEDO,true
160919,16,09,19,VIANA DO CASTELO,VIANA DO CASTELO (MONSERRATE),true
160920,16,09,20,VIANA DO CASTELO,MONTARIA,false
160921,16,09,21,VIANA DO CASTELO,MOREIRA DE GERAZ DO LIMA,true
160922,16,09,22,VIANA DO CASTELO,MUJÃES,false
160923,16,09,23,VIANA DO CASTELO,SÃO ROMÃO DE NEIVA,false
160924,16,09,24,VIANA DO CASTELO,NOGUEIRA,true
160925,16,09,25,VIANA DO CASTELO,OUTEIRO,false
160926,16,09,26,VIANA DO CASTELO,PERRE,false
160927,16,09,27,VIANA DO CASTELO,PORTELA SUSÃ,true
160928,16,09,28,VIANA DO CASTELO,SANTA MARTA DE PORTUZELO,false
160929,16,09,29,VIANA DO CASTELO,GERAZ DO LIMA (SANTA LEOCADIA),true
160930,16,09,30,VIANA DO CASTELO,GERAZ DO LIMA (SANTA MARIA),true
160931,16,09,31,VIANA DO CASTELO,VIANA DO CASTELO (SANTA MARIA MAIOR),true
160932,16,09,32,VIANA DO CASTELO,SERRELEIS,true
160933,16,09,33,VIANA DO CASTELO,SUBPORTELA,true
160934,16,09,34,VIANA DO CASTELO,TORRE,true
160935,16,09,35,VIANA DO CASTELO,VILA FRANCA,false
160936,16,09,36,VIANA DO CASTELO,VILA FRIA,true
160937,16,09,37,VIANA DO CASTELO,VILA MOU,true
160938,16,09,38,VIANA DO CASTELO,VILA DE PUNHE,false
160939,16,09,39,VIANA DO CASTELO,VILAR DE MURTEDA,true
160940,16,09,40,VIANA DO CASTELO,CHAFE,false
160941,16,09,41,VIANA DO CASTELO,BARROSELAS E CARVOEIRO,false
160942,16,09,42,VIANA DO CASTELO,CARDIELOS E SERRELEIS,false
160943,16,09,43,VIANA DO CASTELO,"GERAZ DO LIMA (S.MARIA, S.LEOCADIA, MOREIRA), DEÃO",false
160944,16,09,44,VIANA DO CASTELO,MAZAREFES E VILA FRIA,false
160945,16,09,45,VIANA DO CASTELO,"NOGUEIRA, MEIXEDO E VILAR DE MURTEDA",false
160946,16,09,46,VIANA DO CASTELO,"SUBPORTELA, DEOCRISTE E PORTELA SUSÃ",false
160947,16,09,47,VIANA DO CASTELO,TORRE E VILA MOU,false
160948,16,09,48,VIANA DO CASTELO,SANTA MARIA MAIOR E MONSERRATE E MEADELA,false
161001,16,10,01,VILA NOVA DE CERVEIRA,CAMPOS,true
161002,16,10,02,VILA NOVA DE CERVEIRA,CANDEMIL,true
161003,16,10,03,VILA NOVA DE CERVEIRA,CORNES,false
161004,16,10,04,VILA NOVA DE CERVEIRA,COVAS,false
161005,16,10,05,VILA NOVA DE CERVEIRA,GONDAR,true
161006,16,10,06,VILA NOVA DE CERVEIRA,GONDAREM,false
161007,16,10,07,VILA NOVA DE CERVEIRA,LOIVO,false
161008,16,10,08,VILA NOVA DE CERVEIRA,LOVELHE,true
161009,16,10,09,VILA NOVA DE CERVEIRA,MENTRESTIDO,false
161010,16,10,10,VILA NOVA DE CERVEIRA,NOGUEIRA,true
161011,16,10,11,VILA NOVA DE CERVEIRA,REBOREDA,true
161012,16,10,12,VILA NOVA DE CERVEIRA,SAPARDOS,false
161013,16,10,13,VILA NOVA DE CERVEIRA,SOPO,false
161014,16,10,14,VILA NOVA DE CERVEIRA,VILA MEÃ,true
161015,16,10,15,VILA NOVA DE CERVEIRA,VILA NOVA DE CERVEIRA,true
161016,16,10,16,VILA NOVA DE CERVEIRA,CAMPOS E VILA MEÃ,false
161017,16,10,17,VILA NOVA DE CERVEIRA,CANDEMIL E GONDAR,false
161018,16,10,18,VILA NOVA DE CERVEIRA,REBOREDA E NOGUEIRA,false
161019,16,10,19,VILA NOVA DE CERVEIRA,VILA NOVA DE CERVEIRA E LOVELHE,false
170101,17,01,01,ALIJO,ALIJO,false
170102,17,01,02,ALIJO,AMIEIRO,true
170103,17,01,03,ALIJO,CARLÃO,true
170104,17,01,04,ALIJO,CASAL DE LOIVOS,true
170105,17,01,05,ALIJO,CASTEDO,true
170106,17,01,06,ALIJO,COTAS,true
170107,17,01,07,ALIJO,FAVAIOS,false
170108,17,01,08,ALIJO,PEGARINHOS,false
170109,17,01,09,ALIJO,PINHÃO,false
170110,17,01,10,ALIJO,POPULO,true
170111,17,01,11,ALIJO,RIBALONGA,true
170112,17,01,12,ALIJO,SANFINS DO DOURO,false
170113,17,01,13,ALIJO,SANTA EUGENIA,false
170114,17,01,14,ALIJO,S. MAMEDE DE RIBATUA,false
170115,17,01,15,ALIJO,VALE DE MENDIZ,true
170116,17,01,16,ALIJO,VILA CHÃ,false
170117,17,01,17,ALIJO,VILA VERDE,false
170118,17,01,18,ALIJO,VILAR DE MAÇADA,false
170119,17,01,19,ALIJO,VILARINHO DE COTAS,true
170120,17,01,20,ALIJO,CARLÃO E AMIEIRO,false
170121,17,01,21,ALIJO,CASTEDO E COTAS,false
170122,17,01,22,ALIJO,POPULO E RIBALONGA,false
170123,17,01,23,ALIJO,"VALE MENDIZ, CASAL LOIVOS, VILARINHO COTAS",false
170201,17,02,01,BOTICAS,ALTURAS DO BARROSO,true
170202,17,02,02,BOTICAS,ARDÃOS,true
170203,17,02,03,BOTICAS,BEÇA,false
170204,17,02,04,BOTICAS,BOBADELA,true
170205,17,02,05,BOTICAS,BOTICAS,true
170206,17,02,06,BOTICAS,CERDEDO,true
170207,17,02,07,BOTICAS,CODESSOSO,true
170208,17,02,08,BOTICAS,COVAS DO BARROSO,false
170209,17,02,09,BOTICAS,CURROS,true
170210,17,02,10,BOTICAS,DORNELAS,false
170211,17,02,11,BOTICAS,FIÃES DO TAMEGA,true
170212,17,02,12,BOTICAS,GRANJA,true
170213,17,02,13,BOTICAS,PINHO,false
170214,17,02,14,BOTICAS,SÃO SALVADOR DE VIVEIRO,true
170215,17,02,15,BOTICAS,SAPIÃOS,false
170216,17,02,16,BOTICAS,VILAR,true
170217,17,02,17,BOTICAS,ALTURAS DO BARROSO E CERDEDO,false
170218,17,02,18,BOTICAS,ARDÃOS E BOBADELA,false
170219,17,02,19,BOTICAS,BOTICAS E GRANJA,false
170220,17,02,20,BOTICAS,"CODESSOSO, CURROS E FIÃES DO TAMEGA",false
170221,17,02,21,BOTICAS,VILAR E VIVEIRO,false
170301,17,03,01,CHAVES,AGUAS FRIAS,false
170302,17,03,02,CHAVES,ANELHE,false
170303,17,03,03,CHAVES,ARCOSSO,true
170304,17,03,04,CHAVES,BOBADELA,true
170305,17,03,05,CHAVES,BUSTELO,false
170306,17,03,06,CHAVES,CALVÃO,true
170307,17,03,07,CHAVES,CELA,true
170308,17,03,08,CHAVES,CHAVES (FREGUESIA EXTINTA),false
170309,17,03,09,CHAVES,CIMO DE VILA DA CASTANHEIRA,false
170310,17,03,10,CHAVES,CURALHA,false
170311,17,03,11,CHAVES,EIRAS,true
170312,17,03,12,CHAVES,ERVEDEDO,false
170313,17,03,13,CHAVES,FAIÕES,false
170314,17,03,14,CHAVES,LAMA DE ARCOS,false
170315,17,03,15,CHAVES,LOIVOS,true
170316,17,03,16,CHAVES,MAIROS,false
170317,17,03,17,CHAVES,MOREIRAS,false
170318,17,03,18,CHAVES,NOGUEIRA DA MONTANHA,false
170319,17,03,19,CHAVES,OUCIDRES,true
170320,17,03,20,CHAVES,OURA,false
170321,17,03,21,CHAVES,OUTEIRO SECO,false
170322,17,03,22,CHAVES,PARADELA,false
170323,17,03,23,CHAVES,POVOA DE AGRAÇÕES,true
170324,17,03,24,CHAVES,REDONDELO,false
170325,17,03,25,CHAVES,RORIZ,true
170326,17,03,26,CHAVES,SAMAIÕES,true
170327,17,03,27,CHAVES,SANFINS,false
170328,17,03,28,CHAVES,SANJURGE,true
170329,17,03,29,CHAVES,SANTA LEOCADIA,false
170330,17,03,30,CHAVES,SANTO ANTONIO DE MONFORTE,false
170331,17,03,31,CHAVES,SANTO ESTEVÃO,false
170332,17,03,32,CHAVES,SÃO JULIÃO DE MONTENEGRO,true
170333,17,03,33,CHAVES,S. PEDRO DE AGOSTEM,false
170334,17,03,34,CHAVES,S. VICENTE,false
170335,17,03,35,CHAVES,SEARA VELHA,true
170336,17,03,36,CHAVES,SELHARIZ,true
170337,17,03,37,CHAVES,SOUTELINHO DA RAIA,true
170338,17,03,38,CHAVES,SOUTELO,true
170339,17,03,39,CHAVES,TRAVANCAS,true
170340,17,03,40,CHAVES,TRONCO,false
170341,17,03,41,CHAVES,VALE DE ANTA,false
170342,17,03,42,CHAVES,VIDAGO,true
170343,17,03,43,CHAVES,VILA VERDE DA RAIA,false
170344,17,03,44,CHAVES,VILAR DE NANTES,false
170345,17,03,45,CHAVES,VILARELHO DA RAIA,false
170346,17,03,46,CHAVES,VILARINHO DAS PARANHEIRAS,true
170347,17,03,47,CHAVES,VILAS BOAS,false
170348,17,03,48,CHAVES,VILELA SECA,false
170349,17,03,49,CHAVES,VILELA DO TAMEGA,false
170350,17,03,50,CHAVES,SANTA MARIA MAIOR,false
170351,17,03,51,CHAVES,MADALENA,true
170352,17,03,52,CHAVES,SANTA CRUZ/TRINDADE,true
170353,17,03,53,CHAVES,PLANALTO DE MONFORTE (OUCIDRES E BOBADELA),false
170354,17,03,54,CHAVES,MADALENA E SAMAIÕES,false
170355,17,03,55,CHAVES,"EIRAS, SÃO JULIÃO DE MONTENEGRO E CELA",false
170356,17,03,56,CHAVES,CALVÃO E SOUTELINHO DA RAIA,false
170357,17,03,57,CHAVES,LOIVOS E POVOA DE AGRAÇÕES,false
170358,17,03,58,CHAVES,SANTA CRUZ/TRINDADE E SANJURGE,false
170359,17,03,59,CHAVES,SOUTELO E SEARA VELHA,false
170360,17,03,60,CHAVES,TRAVANCAS E RORIZ,false
170361,17,03,61,CHAVES,"VIDAGO, ARCOSSO, SELHARIZ, VILARINHO PARANHEIRAS",false
170401,17,04,01,MESÃO FRIO,BARQUEIROS,false
170402,17,04,02,MESÃO FRIO,CIDADELHE,false
170403,17,04,03,MESÃO FRIO,OLIVEIRA,false
170404,17,04,04,MESÃO FRIO,MESÃO FRIO (SANTA CRISTINA),true
170405,17,04,05,MESÃO FRIO,MESÃO FRIO (SÃO NICOLAU),true
170406,17,04,06,MESÃO FRIO,VILA JUSÃ,true
170407,17,04,07,MESÃO FRIO,VILA MARIM,false
170408,17,04,08,MESÃO FRIO,MESÃO FRIO (SANTO ANDRE),false
170501,17,05,01,MONDIM DE BASTO,ATEI,false
170502,17,05,02,MONDIM DE BASTO,BILHO,false
170503,17,05,03,MONDIM DE BASTO,CAMPANHO,true
170504,17,05,04,MONDIM DE BASTO,ERMELO,true
170505,17,05,05,MONDIM DE BASTO,SÃO CRISTOVÃO DE MONDIM DE BASTO,false
170506,17,05,06,MONDIM DE BASTO,PARADANÇA,true
170507,17,05,07,MONDIM DE BASTO,PARDELHAS,true
170508,17,05,08,MONDIM DE BASTO,VILAR DE FERREIROS,false
170509,17,05,09,MONDIM DE BASTO,CAMPANHO E PARADANÇA,false
170510,17,05,10,MONDIM DE BASTO,ERMELO E PARDELHAS,false
170601,17,06,01,MONTALEGRE,CABRIL,false
170602,17,06,02,MONTALEGRE,CAMBESES DO RIO,true
170603,17,06,03,MONTALEGRE,CERVOS,false
170604,17,06,04,MONTALEGRE,CHÃ,false
170605,17,06,05,MONTALEGRE,CONTIM,true
170606,17,06,06,MONTALEGRE,COVELÃES,true
170607,17,06,07,MONTALEGRE,COVELO DO GERES,false
170608,17,06,08,MONTALEGRE,DONÕES,true
170609,17,06,09,MONTALEGRE,FERRAL,false
170610,17,06,10,MONTALEGRE,FERVIDELAS,true
170611,17,06,11,MONTALEGRE,FIÃES DO RIO,true
170612,17,06,12,MONTALEGRE,GRALHAS,false
170613,17,06,13,MONTALEGRE,MEIXEDO,true
170614,17,06,14,MONTALEGRE,MEIXIDE,true
170615,17,06,15,MONTALEGRE,MONTALEGRE,true
170616,17,06,16,MONTALEGRE,MORGADE,false
170617,17,06,17,MONTALEGRE,MOURILHE,true
170618,17,06,18,MONTALEGRE,NEGRÕES,false
170619,17,06,19,MONTALEGRE,OUTEIRO,false
170620,17,06,20,MONTALEGRE,PADORNELOS,true
170621,17,06,21,MONTALEGRE,PADROSO,true
170622,17,06,22,MONTALEGRE,PARADELA,true
170623,17,06,23,MONTALEGRE,PITÕES DAS JUNIAS,false
170624,17,06,24,MONTALEGRE,PONDRAS,true
170625,17,06,25,MONTALEGRE,REIGOSO,false
170626,17,06,26,MONTALEGRE,SALTO,false
170627,17,06,27,MONTALEGRE,SANTO ANDRE,false
170628,17,06,28,MONTALEGRE,VILAR DE PERDIZES (SÃO MIGUEL),true
170629,17,06,29,MONTALEGRE,SARRAQUINHOS,false
170630,17,06,30,MONTALEGRE,SEZELHE,true
170631,17,06,31,MONTALEGRE,SOLVEIRA,false
170632,17,06,32,MONTALEGRE,TOUREM,false
170633,17,06,33,MONTALEGRE,VENDA NOVA,true
170634,17,06,34,MONTALEGRE,VIADE DE BAIXO,true
170635,17,06,35,MONTALEGRE,VILA DA PONTE,false
170636,17,06,36,MONTALEGRE,"CAMBESES DO RIO, DONÕES E MOURILHE",false
170637,17,06,37,MONTALEGRE,MEIXEDO E PADORNELOS,false
170638,17,06,38,MONTALEGRE,MONTALEGRE E PADROSO,false
170639,17,06,39,MONTALEGRE,"PARADELA, CONTIM E FIÃES",false
170640,17,06,40,MONTALEGRE,SEZELHE E COVELÃES,false
170641,17,06,41,MONTALEGRE,VENDA NOVA E PONDRAS,false
170642,17,06,42,MONTALEGRE,VIADE DE BAIXO E FERVIDELAS,false
170643,17,06,43,MONTALEGRE,VILAR DE PERDIZES E MEIXIDE,false
170701,17,07,01,MURÇA,CANDEDO,false
170702,17,07,02,MURÇA,CARVA,true
170703,17,07,03,MURÇA,FIOLHOSO,false
170704,17,07,04,MURÇA,JOU,false
170705,17,07,05,MURÇA,MURÇA,false
170706,17,07,06,MURÇA,NOURA,true
170707,17,07,07,MURÇA,PALHEIROS,true
170708,17,07,08,MURÇA,VALONGO DE MILHAIS,false
170709,17,07,09,MURÇA,VILARES,true
170710,17,07,10,MURÇA,CARVA E VILARES,false
170711,17,07,11,MURÇA,NOURA E PALHEIROS,false
170801,17,08,01,PESO DA REGUA,COVELINHAS,true
170802,17,08,02,PESO DA REGUA,FONTELAS,false
170803,17,08,03,PESO DA REGUA,GALAFURA,true
170804,17,08,04,PESO DA REGUA,GODIM,true
170805,17,08,05,PESO DA REGUA,LOUREIRO,false
170806,17,08,06,PESO DA REGUA,MOURA MORTA,true
170807,17,08,07,PESO DA REGUA,PESO DA REGUA,true
170808,17,08,08,PESO DA REGUA,POIARES,true
170809,17,08,09,PESO DA REGUA,SEDIELOS,false
170810,17,08,10,PESO DA REGUA,VILARINHO DOS FREIRES,false
170811,17,08,11,PESO DA REGUA,VINHOS,true
170812,17,08,12,PESO DA REGUA,CANELAS,true
170813,17,08,13,PESO DA REGUA,GALAFURA E COVELINHAS,false
170814,17,08,14,PESO DA REGUA,MOURA MORTA E VINHOS,false
170815,17,08,15,PESO DA REGUA,PESO DA REGUA E GODIM,false
170816,17,08,16,PESO DA REGUA,POIARES E CANELAS,false
170901,17,09,01,RIBEIRA DE PENA,ALVADIA,false
170902,17,09,02,RIBEIRA DE PENA,CANEDO,false
170903,17,09,03,RIBEIRA DE PENA,CERVA,true
170904,17,09,04,RIBEIRA DE PENA,LIMÕES,true
170905,17,09,05,RIBEIRA DE PENA,RIBEIRA DE PENA (SALVADOR),true
170906,17,09,06,RIBEIRA DE PENA,SANTA MARINHA,false
170907,17,09,07,RIBEIRA DE PENA,SANTO ALEIXO DE ALEM-TAMEGA,true
170908,17,09,08,RIBEIRA DE PENA,CERVA E LIMÕES,false
170909,17,09,09,RIBEIRA DE PENA,SALVADOR E SANTO ALEIXO DE ALEM-TAMEGA,false
171001,17,10,01,SABROSA,CELEIROS,false
171002,17,10,02,SABROSA,COVAS DO DOURO,false
171003,17,10,03,SABROSA,GOUVÃES DO DOURO,true
171004,17,10,04,SABROSA,GOUVINHAS,false
171005,17,10,05,SABROSA,PARADA DE PINHÃO,false
171006,17,10,06,SABROSA,PARADELA DE GUIÃES,true
171007,17,10,07,SABROSA,PAÇOS,false
171008,17,10,08,SABROSA,PROVESENDE,true
171009,17,10,09,SABROSA,SABROSA,false
171010,17,10,10,SABROSA,SÃO CRISTOVÃO DO DOURO,true
171011,17,10,11,SABROSA,S. LOURENÇO DE RIBAPINHÃO,false
171012,17,10,12,SABROSA,SÃO MARTINHO DE ANTAS,true
171013,17,10,13,SABROSA,SOUTO MAIOR,false
171014,17,10,14,SABROSA,TORRE DO PINHÃO,false
171015,17,10,15,SABROSA,VILARINHO DE S. ROMÃO,false
171016,17,10,16,SABROSA,"PROVESENDE, GOUVÃES DOURO, S.CRISTOVÃO DOURO",false
171017,17,10,17,SABROSA,SÃO MARTINHO DE ANTAS E PARADELA DE GUIÃES,false
171101,17,11,01,SANTA MARTA DE PENAGUIÃO,ALVAÇÕES DO CORGO,false
171102,17,11,02,SANTA MARTA DE PENAGUIÃO,CUMIEIRA,false
171103,17,11,03,SANTA MARTA DE PENAGUIÃO,FONTES,false
171104,17,11,04,SANTA MARTA DE PENAGUIÃO,FORNELOS,true
171105,17,11,05,SANTA MARTA DE PENAGUIÃO,LOUREDO,true
171106,17,11,06,SANTA MARTA DE PENAGUIÃO,MEDRÕES,false
171107,17,11,07,SANTA MARTA DE PENAGUIÃO,SANHOANE,true
171108,17,11,08,SANTA MARTA DE PENAGUIÃO,LOBRIGOS (SÃO JOÃO BAPTISTA),true
171109,17,11,09,SANTA MARTA DE PENAGUIÃO,LOBRIGOS (SÃO MIGUEL),true
171110,17,11,10,SANTA MARTA DE PENAGUIÃO,SEVER,false
171111,17,11,11,SANTA MARTA DE PENAGUIÃO,LOBRIGOS (S.MIGUEL E S.JOÃO BAPTISTA) E SANHOANE,false
171112,17,11,12,SANTA MARTA DE PENAGUIÃO,LOUREDO E FORNELOS,false
171201,17,12,01,VALPAÇOS,AGUA REVES E CRASTO,false
171202,17,12,02,VALPAÇOS,ALVARELHOS,true
171203,17,12,03,VALPAÇOS,ARGERIZ,false
171204,17,12,04,VALPAÇOS,BARREIROS,true
171205,17,12,05,VALPAÇOS,BOUÇOÃES,false
171206,17,12,06,VALPAÇOS,CANAVESES,false
171207,17,12,07,VALPAÇOS,CARRAZEDO DE MONTENEGRO,true
171208,17,12,08,VALPAÇOS,CURROS,true
171209,17,12,09,VALPAÇOS,ERVÕES,false
171210,17,12,10,VALPAÇOS,FIÃES,true
171211,17,12,11,VALPAÇOS,FORNOS DO PINHAL,false
171212,17,12,12,VALPAÇOS,FRIÕES,false
171213,17,12,13,VALPAÇOS,LEBUÇÃO,true
171214,17,12,14,VALPAÇOS,NOZELOS,true
171215,17,12,15,VALPAÇOS,PADRELA E TAZEM,false
171216,17,12,16,VALPAÇOS,POSSACOS,false
171217,17,12,17,VALPAÇOS,RIO TORTO,false
171218,17,12,18,VALPAÇOS,SANFINS,true
171219,17,12,19,VALPAÇOS,SANTA MARIA DE EMERES,false
171220,17,12,20,VALPAÇOS,SANTA VALHA,false
171221,17,12,21,VALPAÇOS,SANTIAGO DE RIBEIRA DE ALHARIZ,false
171222,17,12,22,VALPAÇOS,S. JOÃO DA CORVEIRA,false
171223,17,12,23,VALPAÇOS,S. PEDRO DE VEIGA DE LILA,false
171224,17,12,24,VALPAÇOS,SERAPICOS,false
171225,17,12,25,VALPAÇOS,SONIM,true
171226,17,12,26,VALPAÇOS,TINHELA,true
171227,17,12,27,VALPAÇOS,VALES,false
171228,17,12,28,VALPAÇOS,VALPAÇOS,true
171229,17,12,29,VALPAÇOS,VASSAL,false
171230,17,12,30,VALPAÇOS,VEIGA DE LILA,false
171231,17,12,31,VALPAÇOS,VILARANDELO,false
171232,17,12,32,VALPAÇOS,CARRAZEDO DE MONTENEGRO E CURROS,false
171233,17,12,33,VALPAÇOS,"LEBUÇÃO, FIÃES E NOZELOS",false
171234,17,12,34,VALPAÇOS,SONIM E BARREIROS,false
171235,17,12,35,VALPAÇOS,TINHELA E ALVARELHOS,false
171236,17,12,36,VALPAÇOS,VALPAÇOS E SANFINS,false
171301,17,13,01,VILA POUCA DE AGUIAR,AFONSIM,true
171302,17,13,02,VILA POUCA DE AGUIAR,ALFARELA DE JALES,false
171303,17,13,03,VILA POUCA DE AGUIAR,BORNES DE AGUIAR,false
171304,17,13,04,VILA POUCA DE AGUIAR,BRAGADO,false
171305,17,13,05,VILA POUCA DE AGUIAR,CAPELUDOS,false
171306,17,13,06,VILA POUCA DE AGUIAR,GOUVÃES DA SERRA,true
171307,17,13,07,VILA POUCA DE AGUIAR,PARADA DE MONTEIROS,true
171308,17,13,08,VILA POUCA DE AGUIAR,PENSALVOS,true
171309,17,13,09,VILA POUCA DE AGUIAR,SANTA MARTA DA MONTANHA,true
171310,17,13,10,VILA POUCA DE AGUIAR,SOUTELO DE AGUIAR,false
171311,17,13,11,VILA POUCA DE AGUIAR,TELÕES,false
171312,17,13,12,VILA POUCA DE AGUIAR,TRESMINAS,false
171313,17,13,13,VILA POUCA DE AGUIAR,VALOURA,false
171314,17,13,14,VILA POUCA DE AGUIAR,VILA POUCA DE AGUIAR,false
171315,17,13,15,VILA POUCA DE AGUIAR,VREIA DE BORNES,false
171316,17,13,16,VILA POUCA DE AGUIAR,VREIA DE JALES,false
171317,17,13,17,VILA POUCA DE AGUIAR,SABROSO DE AGUIAR,false
171318,17,13,18,VILA POUCA DE AGUIAR,LIXA DO ALVÃO,true
171319,17,13,19,VILA POUCA DE AGUIAR,ALVÃO,false
171320,17,13,20,VILA POUCA DE AGUIAR,PENSALVOS E PARADA DE MONTEIROS,false
171401,17,14,01,VILA REAL,ABAÇAS,false
171402,17,14,02,VILA REAL,ADOUFE,true
171403,17,14,03,VILA REAL,ANDRÃES,false
171404,17,14,04,VILA REAL,ARROIOS,false
171405,17,14,05,VILA REAL,BORBELA,true
171406,17,14,06,VILA REAL,CAMPEÃ,false
171407,17,14,07,VILA REAL,CONSTANTIM,true
171408,17,14,08,VILA REAL,ERMIDA,true
171409,17,14,09,VILA REAL,FOLHADELA,false
171410,17,14,10,VILA REAL,GUIÃES,false
171411,17,14,11,VILA REAL,JUSTES,true
171412,17,14,12,VILA REAL,LAMARES,true
171413,17,14,13,VILA REAL,LAMAS DE OLO,true
171414,17,14,14,VILA REAL,LORDELO,false
171415,17,14,15,VILA REAL,MATEUS,false
171416,17,14,16,VILA REAL,MONDRÕES,false
171417,17,14,17,VILA REAL,MOUÇOS,true
171418,17,14,18,VILA REAL,NOGUEIRA,true
171419,17,14,19,VILA REAL,VILA REAL (NOSSA SENHORA DA CONCEIÇÃO),true
171420,17,14,20,VILA REAL,PARADA DE CUNHOS,false
171421,17,14,21,VILA REAL,PENA,true
171422,17,14,22,VILA REAL,QUINTA,true
171423,17,14,23,VILA REAL,VILA REAL (SÃO DINIS),true
171424,17,14,24,VILA REAL,VILA REAL (SÃO PEDRO),true
171425,17,14,25,VILA REAL,SÃO TOME DO CASTELO,true
171426,17,14,26,VILA REAL,TORGUEDA,false
171427,17,14,27,VILA REAL,VALE DE NOGUEIRAS,true
171428,17,14,28,VILA REAL,VILA COVA,true
171429,17,14,29,VILA REAL,VILA MARIM,false
171430,17,14,30,VILA REAL,VILARINHO DE SAMARDÃ,true
171431,17,14,31,VILA REAL,ADOUFE E VILARINHO DE SAMARDÃ,false
171432,17,14,32,VILA REAL,BORBELA E LAMAS DE OLO,false
171433,17,14,33,VILA REAL,CONSTANTIM E VALE DE NOGUEIRAS,false
171434,17,14,34,VILA REAL,MOUÇOS E LAMARES,false
171435,17,14,35,VILA REAL,NOGUEIRA E ERMIDA,false
171436,17,14,36,VILA REAL,"PENA, QUINTÃ E VILA COVA",false
171437,17,14,37,VILA REAL,SÃO TOME DO CASTELO E JUSTES,false
171438,17,14,38,VILA REAL,FREGUESIA DE VILA REAL,false
180101,18,01,01,ARMAMAR,ALDEIAS,false
180102,18,01,02,ARMAMAR,ARICERA,true
180103,18,01,03,ARMAMAR,ARMAMAR,true
180104,18,01,04,ARMAMAR,CIMBRES,false
180105,18,01,05,ARMAMAR,COURA,true
180106,18,01,06,ARMAMAR,FOLGOSA,false
180107,18,01,07,ARMAMAR,FONTELO,false
180108,18,01,08,ARMAMAR,GOUJOIM,true
180109,18,01,09,ARMAMAR,QUEIMADA,false
180110,18,01,10,ARMAMAR,QUEIMADELA,false
180111,18,01,11,ARMAMAR,SANTA CRUZ,false
180112,18,01,12,ARMAMAR,SANTIAGO,true
180113,18,01,13,ARMAMAR,SANTO ADRIÃO,true
180114,18,01,14,ARMAMAR,S. COSMADO,false
180115,18,01,15,ARMAMAR,S. MARTINHO DAS CHÃS,false
180116,18,01,16,ARMAMAR,SÃO ROMÃO,true
180117,18,01,17,ARMAMAR,TÕES,true
180118,18,01,18,ARMAMAR,VACALAR,false
180119,18,01,19,ARMAMAR,VILA SECA,true
180120,18,01,20,ARMAMAR,ARMAMAR,false
180121,18,01,21,ARMAMAR,ARICERA E GOUJOIM,false
180122,18,01,22,ARMAMAR,SÃO ROMÃO E SANTIAGO,false
180123,18,01,23,ARMAMAR,VILA SECA E SANTO ADRIÃO,false
180201,18,02,01,CARREGAL DO SAL,BEIJOS,false
180202,18,02,02,CARREGAL DO SAL,CABANAS DE VIRIATO,false
180203,18,02,03,CARREGAL DO SAL,CURRELOS,true
180204,18,02,04,CARREGAL DO SAL,OLIVEIRA DO CONDE,false
180205,18,02,05,CARREGAL DO SAL,PAPIZIOS,true
